Timestamp,Traffic Volume (Mbps),Network Latency (ms),Throughput (Mbps),Packet Loss (%),Signal Strength (dBm),Resource Allocation (%),Handover Success (0/1)
2025-01-27 18:17:22,63.215,708.852,4.494,14.897,-105.722,14.676,1
2025-01-27 18:17:23,53.69,638.62,0.772,11.648,-108.468,13.862,1
2025-01-27 18:17:24,89.269,589.864,3.482,13.655,-108.225,8.061,1
2025-01-27 18:17:25,90.633,773.686,4.023,8.229,-108.453,21.952,0
2025-01-27 18:17:26,55.954,309.674,3.44,5.834,-115.567,9.741,0
2025-01-27 18:17:27,102.368,362.82,0.887,9.628,-114.49,14.109,0
2025-01-27 18:17:28,110.15,731.47,1.886,19.102,-104.983,12.693,1
2025-01-27 18:17:29,63.124,361.548,1.07,7.748,-103.218,8.376,0
2025-01-27 18:17:30,92.714,547.741,1.383,7.554,-117.493,28.077,1
2025-01-27 18:17:31,116.369,472.822,4.268,16.692,-108.364,19.494,0
2025-01-27 18:17:32,95.912,259.286,2.957,9.593,-104.169,19.759,1
2025-01-27 18:17:33,57.617,482.704,1.285,7.636,-106.525,17.214,1
2025-01-27 18:17:34,81.222,736.432,4.506,12.556,-103.796,29.301,1
2025-01-27 18:17:35,106.701,343.529,0.967,19.994,-109.315,17.169,1
2025-01-27 18:17:36,81.328,380.221,1.582,8.278,-112.018,7.662,1
2025-01-27 18:17:37,99.329,289.597,0.626,17.085,-104.257,22.438,0
2025-01-27 18:17:38,74.282,299.171,0.821,5.364,-110.331,7.0,0
2025-01-27 18:17:39,95.077,716.569,3.695,12.04,-108.609,5.241,0
2025-01-27 18:17:40,83.181,504.379,2.554,7.805,-113.441,21.946,1
2025-01-27 18:17:41,61.168,768.869,4.496,10.22,-116.961,26.931,0
2025-01-27 18:17:42,100.511,387.734,3.295,6.563,-102.2,9.961,1
2025-01-27 18:17:43,89.666,524.675,3.465,10.235,-119.029,20.767,1
2025-01-27 18:17:44,64.732,362.782,0.88,18.07,-114.487,11.879,0
2025-01-27 18:17:45,107.886,717.588,3.324,12.236,-117.09,6.967,1
2025-01-27 18:17:46,109.123,302.11,2.522,10.017,-115.724,22.67,1
2025-01-27 18:17:47,104.409,763.577,0.882,5.735,-108.984,7.336,0
2025-01-27 18:17:48,71.814,308.009,4.645,14.614,-100.939,7.419,0
2025-01-27 18:17:49,86.962,780.554,1.353,12.406,-106.957,14.552,1
2025-01-27 18:17:50,107.488,392.563,3.515,9.452,-101.5,7.17,1
2025-01-27 18:17:51,60.099,651.531,4.65,17.755,-110.907,23.009,0
2025-01-27 18:17:52,64.481,223.916,2.488,7.78,-114.214,13.835,1
2025-01-27 18:17:53,72.647,493.939,3.931,10.162,-113.616,16.135,0
2025-01-27 18:17:54,63.236,307.752,3.673,11.015,-102.44,5.753,0
2025-01-27 18:17:55,100.183,549.027,2.208,8.337,-117.12,11.3,1
2025-01-27 18:17:56,70.289,705.611,1.915,12.825,-104.838,5.21,1
2025-01-27 18:17:57,60.42,763.737,4.172,15.034,-101.181,13.873,1
2025-01-27 18:17:58,87.435,235.545,0.878,7.534,-105.598,24.721,1
2025-01-27 18:17:59,116.37,494.467,2.877,17.993,-101.246,5.223,0
2025-01-27 18:18:00,83.164,413.077,4.54,8.645,-113.653,24.094,0
2025-01-27 18:18:01,77.217,471.617,4.326,10.637,-104.557,28.501,0
2025-01-27 18:18:02,93.631,783.545,3.648,17.669,-111.572,8.638,0
2025-01-27 18:18:03,65.871,615.174,4.336,13.375,-109.11,13.199,0
2025-01-27 18:18:04,106.281,527.791,4.832,10.113,-113.752,7.414,0
2025-01-27 18:18:05,115.031,331.38,2.312,11.857,-102.035,20.236,0
2025-01-27 18:18:06,82.681,224.43,2.293,8.535,-102.982,21.308,0
2025-01-27 18:18:07,85.067,339.35,2.34,10.487,-105.72,21.425,0
2025-01-27 18:18:08,62.093,557.925,2.281,14.451,-103.027,17.582,0
2025-01-27 18:18:09,67.562,281.462,4.992,14.107,-109.142,11.784,1
2025-01-27 18:18:10,58.257,336.953,3.168,16.089,-110.322,29.405,1
2025-01-27 18:18:11,92.259,373.154,0.783,10.849,-103.261,10.095,0
2025-01-27 18:18:12,72.085,540.969,1.631,5.749,-105.862,24.95,0
2025-01-27 18:18:13,53.83,381.298,4.927,19.585,-117.284,18.322,1
2025-01-27 18:18:14,63.293,544.988,2.368,16.609,-119.102,17.961,0
2025-01-27 18:18:15,97.737,587.099,3.415,15.33,-110.433,13.153,0
2025-01-27 18:18:16,116.275,529.604,2.096,8.812,-117.468,8.64,1
2025-01-27 18:18:17,53.187,273.533,4.418,19.79,-109.68,11.194,0
2025-01-27 18:18:18,82.034,787.623,1.692,15.346,-118.127,9.87,0
2025-01-27 18:18:19,105.184,235.037,4.432,8.865,-110.486,21.154,1
